medication_name,age_band,age_min_years,age_max_years,source_system,source_abbreviation,source_title,source_version,source_date,source_url,source_locator,population_anchor,population_summary,dosage_anchor,dosage_summary,evidence_status,scientific_review_status,editorial_status,display_eligible,therapeutic_runtime_eligible,content_sha256
Litio,CHILD,0,11,DailyMed/FDA,DM,LITHIUM CARBONATE CAPSULE [AMERICAN HEALTH PACKAGING],3,"Jun 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/049902a9-3af1-4863-994e-15f36e7a9793.xml,8.4 Pediatric Use,"The safety and effectiveness of lithium for monotherapy treatment of acute manic or mixed episodes of bipolar I disorder and maintenance monotherapy of bipolar I disorder in pediatric patients ages 7 to 17 years of age have been established in an acute-phase clinical trial of 8 weeks in duration followed by a 28-week randomized withdrawal phase [see Dosage and Administration (2.1) , Adverse Reactions (6.1), Clinical Pharmacology (12.3), Clinical Studies (14)] . The safety and effectiveness of lithium has not been established in pediatric patients less than 7 years of",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Recommended starting dosage for adults and pediatric patients over 30 kg (2.2): Capsules: 300 mg, three times daily Recommended starting dosage | Mild to Moderate Renal Impairment (CLer 30 to 89 mL/min): Start with dosages less than those for patients with normal renal function, titrate slowly with | Severe Renal Impairment (CLer < 30 mL/min): Avoid use of lithium (2.5).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,00b2e8df9b190af0ae1bb8e2869a66acc914407905d2c92be00ca15ad200485d
Litio,ADOLESCENT,12,17,DailyMed/FDA,DM,LITHIUM CARBONATE CAPSULE [AMERICAN HEALTH PACKAGING],3,"Jun 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/049902a9-3af1-4863-994e-15f36e7a9793.xml,8.4 Pediatric Use,"The safety and effectiveness of lithium for monotherapy treatment of acute manic or mixed episodes of bipolar I disorder and maintenance monotherapy of bipolar I disorder in pediatric patients ages 7 to 17 years of age have been established in an acute-phase clinical trial of 8 weeks in duration followed by a 28-week randomized withdrawal phase [see Dosage and Administration (2.1) , Adverse Reactions (6.1), Clinical Pharmacology (12.3), Clinical Studies (14)] . The safety and effectiveness of lithium has not been established in pediatric patients less than 7 years of",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Recommended starting dosage for adults and pediatric patients over 30 kg (2.2): Capsules: 300 mg, three times daily Recommended starting dosage | Mild to Moderate Renal Impairment (CLer 30 to 89 mL/min): Start with dosages less than those for patients with normal renal function, titrate slowly with | Severe Renal Impairment (CLer < 30 mL/min): Avoid use of lithium (2.5).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,00b2e8df9b190af0ae1bb8e2869a66acc914407905d2c92be00ca15ad200485d
Litio,ADULT,18,64,DailyMed/FDA,DM,LITHIUM CARBONATE CAPSULE [AMERICAN HEALTH PACKAGING],3,"Jun 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/049902a9-3af1-4863-994e-15f36e7a9793.xml,2 DOSAGE AND ADMINISTRATION,"Lithium is a mood-stabilizing agent indicated as monotherapy for the treatment of bipolar I disorder: Treatment of acute manic and mixed episodes in patients 7 2 DOSAGE AND ADMINISTRATION Recommended starting dosage for adults and pediatric patients over 30 kg (2.2): Capsules: 300 mg, three times daily Recommended starting dosage | Mild to Moderate Renal Impairment (CLer 30 to 89 mL/min): Start with dosages less than those for patients with normal renal function, titrate slowly with | Severe Renal Impairment (CLer < 30 mL/min): Avoid use of lithium (2.5).",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Recommended starting dosage for adults and pediatric patients over 30 kg (2.2): Capsules: 300 mg, three times daily Recommended starting dosage | Mild to Moderate Renal Impairment (CLer 30 to 89 mL/min): Start with dosages less than those for patients with normal renal function, titrate slowly with | Severe Renal Impairment (CLer < 30 mL/min): Avoid use of lithium (2.5).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,00b2e8df9b190af0ae1bb8e2869a66acc914407905d2c92be00ca15ad200485d
Litio,OLDER_ADULT,65,,DailyMed/FDA,DM,LITHIUM CARBONATE CAPSULE [AMERICAN HEALTH PACKAGING],3,"Jun 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/049902a9-3af1-4863-994e-15f36e7a9793.xml,8.5 Geriatric Use,"Clinical studies of lithium carbonate tablets did not include sufficient numbers of subjects aged 65 and over to determine whether they respond differently from younger subjects. Other reported clinical experience has not identified differences in response between the elderly and younger patients. In general, dose selection for an elderly patient should be cautious, usually starting at the low end of the dosing range, reflecting the greater frequency of decreased hepatic, renal, or cardiac function, and of concomitant disease or other treatment. Lithium is known to be substantially excreted by the",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Recommended starting dosage for adults and pediatric patients over 30 kg (2.2): Capsules: 300 mg, three times daily Recommended starting dosage | Mild to Moderate Renal Impairment (CLer 30 to 89 mL/min): Start with dosages less than those for patients with normal renal function, titrate slowly with | Severe Renal Impairment (CLer < 30 mL/min): Avoid use of lithium (2.5).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,00b2e8df9b190af0ae1bb8e2869a66acc914407905d2c92be00ca15ad200485d
Lorazepam,CHILD,0,11,DailyMed/FDA,DM,LORAZEPAM TABLET [ST. MARY'S MEDICAL PARK PHARMACY],1,"Jul 16, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569e8a5a-ddf7-ebbc-e063-6294a90ab7a4,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/569e8a5a-ddf7-ebbc-e063-6294a90ab7a4.xml,bounded clinical population-text extraction,Safety and effectiveness of lorazepam in children of less than 12 years have not been established. It is not known if lorazepam tablets are safe and effective for use in children less than 12 years of age.,DOSAGE AND ADMINISTRATION,"To facilitate this, 0.5 mg, 1 mg and 2 mg tablets are available. | The usual range is 2 to 6 mg/day given in divided doses, the largest dose being taken before bedtime, but the daily dosage may vary | For anxiety, most patients require an initial dose of 2 to 3 mg/day given two times a day or three times a day.",official_population_text_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,8a7d5d7cb68ff3b4b1125ed2e9073a54efff18847c6f04cfe14a057deba8aa15
Lorazepam,ADOLESCENT,12,17,DailyMed/FDA,DM,LORAZEPAM TABLET [ST. MARY'S MEDICAL PARK PHARMACY],1,"Jul 16, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569e8a5a-ddf7-ebbc-e063-6294a90ab7a4,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/569e8a5a-ddf7-ebbc-e063-6294a90ab7a4.xml,bounded clinical population-text extraction,Safety and effectiveness of lorazepam in children of less than 12 years have not been established. It is not known if lorazepam tablets are safe and effective for use in children less than 12 years of age.,DOSAGE AND ADMINISTRATION,"To facilitate this, 0.5 mg, 1 mg and 2 mg tablets are available. | The usual range is 2 to 6 mg/day given in divided doses, the largest dose being taken before bedtime, but the daily dosage may vary | For anxiety, most patients require an initial dose of 2 to 3 mg/day given two times a day or three times a day.",official_population_text_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,8a7d5d7cb68ff3b4b1125ed2e9073a54efff18847c6f04cfe14a057deba8aa15
Lorazepam,ADULT,18,64,DailyMed/FDA,DM,LORAZEPAM TABLET [ST. MARY'S MEDICAL PARK PHARMACY],1,"Jul 16, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569e8a5a-ddf7-ebbc-e063-6294a90ab7a4,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/569e8a5a-ddf7-ebbc-e063-6294a90ab7a4.xml,DOSAGE AND ADMINISTRATION,"Lorazepam tablets are indicated for the management of anxiety disorders or for the short-term relief of the symptoms of anxiety or anxiety associated with depressive To facilitate this, 0.5 mg, 1 mg and 2 mg tablets are available. | The usual range is 2 to 6 mg/day given in divided doses, the largest dose being taken before bedtime, but the daily dosage may vary | For anxiety, most patients require an initial dose of 2 to 3 mg/day given two times a day or three times a day.",DOSAGE AND ADMINISTRATION,"To facilitate this, 0.5 mg, 1 mg and 2 mg tablets are available. | The usual range is 2 to 6 mg/day given in divided doses, the largest dose being taken before bedtime, but the daily dosage may vary | For anxiety, most patients require an initial dose of 2 to 3 mg/day given two times a day or three times a day.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,8a7d5d7cb68ff3b4b1125ed2e9073a54efff18847c6f04cfe14a057deba8aa15
Lorazepam,OLDER_ADULT,65,,DailyMed/FDA,DM,LORAZEPAM TABLET [ST. MARY'S MEDICAL PARK PHARMACY],1,"Jul 16, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569e8a5a-ddf7-ebbc-e063-6294a90ab7a4,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/569e8a5a-ddf7-ebbc-e063-6294a90ab7a4.xml,bounded clinical population-text extraction,"Geriatric Use Clinical studies of lorazepam generally were not adequate to determine whether subjects aged 65 and over respond differently than younger subjects; Elderly or debilitated patients may be more susceptible to the sedative effects of lorazepam. For elderly or debilitated patients, an initial dosage of 1 to 2 mg/day in divided doses is recommended, to be adjusted as needed and tolerated.",DOSAGE AND ADMINISTRATION,"To facilitate this, 0.5 mg, 1 mg and 2 mg tablets are available. | The usual range is 2 to 6 mg/day given in divided doses, the largest dose being taken before bedtime, but the daily dosage may vary | For anxiety, most patients require an initial dose of 2 to 3 mg/day given two times a day or three times a day.",official_population_text_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,8a7d5d7cb68ff3b4b1125ed2e9073a54efff18847c6f04cfe14a057deba8aa15
Lurasidona,CHILD,0,11,DailyMed/FDA,DM,LURASIDONE HYDROCHLORIDE TABLET [AUROBINDO PHARMA LIMITED],5,"Jul 09, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/b3e9cc86-0c5c-444f-ab57-f4d1a6865035.xml,8.4 Pediatric Use,"Schizophrenia The safety and effectiveness of lurasidone hydrochloride 40 mg/day and 80 mg/day for the treatment of schizophrenia in adolescents (13 to 17 years) was established in a 6-week, placebo-controlled clinical study in 326 adolescent patients [see Dosage and Administration (2.1), Adverse Reactions (6.1), and Clinical Studies (14.1)]. The safety and effectiveness of lurasidone hydrochloride has not been established in pediatric patients less than 13 years of age with schizophrenia. Bipolar Depression The safety and effectiveness of lurasidone hydrochloride 20 to 80 mg/day for the treatment of bipolar depression in",2 DOSAGE AND ADMINISTRATION,"Indication Starting Dose Recommended Dose Schizophrenia – adults (2.1) 40 mg per day 40 mg to 160 mg per day Schizophrenia – adolescents (13 to | Moderate and Severe Hepatic Impairment: Recommended starting dose is 20 mg per day. | The maximum recommended dose is 80 mg per day in moderate hepatic impairment and 40 mg per day in severe hepatic impairment (2.5, 8.7).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,5b8f8b74431c0804d43b8c9b7700e54ed416b0d939d5ff014d2d1fd5213acdbb
Lurasidona,ADOLESCENT,12,17,DailyMed/FDA,DM,LURASIDONE HYDROCHLORIDE TABLET [AUROBINDO PHARMA LIMITED],5,"Jul 09, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/b3e9cc86-0c5c-444f-ab57-f4d1a6865035.xml,8.4 Pediatric Use,"Schizophrenia The safety and effectiveness of lurasidone hydrochloride 40 mg/day and 80 mg/day for the treatment of schizophrenia in adolescents (13 to 17 years) was established in a 6-week, placebo-controlled clinical study in 326 adolescent patients [see Dosage and Administration (2.1), Adverse Reactions (6.1), and Clinical Studies (14.1)]. The safety and effectiveness of lurasidone hydrochloride has not been established in pediatric patients less than 13 years of age with schizophrenia. Bipolar Depression The safety and effectiveness of lurasidone hydrochloride 20 to 80 mg/day for the treatment of bipolar depression in",2 DOSAGE AND ADMINISTRATION,"Indication Starting Dose Recommended Dose Schizophrenia – adults (2.1) 40 mg per day 40 mg to 160 mg per day Schizophrenia – adolescents (13 to | Moderate and Severe Hepatic Impairment: Recommended starting dose is 20 mg per day. | The maximum recommended dose is 80 mg per day in moderate hepatic impairment and 40 mg per day in severe hepatic impairment (2.5, 8.7).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,5b8f8b74431c0804d43b8c9b7700e54ed416b0d939d5ff014d2d1fd5213acdbb
Lurasidona,ADULT,18,64,DailyMed/FDA,DM,LURASIDONE HYDROCHLORIDE TABLET [AUROBINDO PHARMA LIMITED],5,"Jul 09, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/b3e9cc86-0c5c-444f-ab57-f4d1a6865035.xml,2 DOSAGE AND ADMINISTRATION,"Lurasidone hydrochloride tablets are indicated for: Treatment of adult and adolescent patients (13 to 17 years) with schizophrenia [see Clinical Studies (14.1)]. Monotherapy treatment of Indication Starting Dose Recommended Dose Schizophrenia – adults (2.1) 40 mg per day 40 mg to 160 mg per day Schizophrenia – adolescents (13 to | Moderate and Severe Hepatic Impairment: Recommended starting dose is 20 mg per day. | The maximum recommended dose is 80 mg per day in moderate hepatic impairment and 40 mg per day in severe hepatic impairment (2.5, 8.7).",2 DOSAGE AND ADMINISTRATION,"Indication Starting Dose Recommended Dose Schizophrenia – adults (2.1) 40 mg per day 40 mg to 160 mg per day Schizophrenia – adolescents (13 to | Moderate and Severe Hepatic Impairment: Recommended starting dose is 20 mg per day. | The maximum recommended dose is 80 mg per day in moderate hepatic impairment and 40 mg per day in severe hepatic impairment (2.5, 8.7).",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,5b8f8b74431c0804d43b8c9b7700e54ed416b0d939d5ff014d2d1fd5213acdbb
